BrandName,Details,Sizes,MRP,SellPrice,Discount,Category,Colour
emblaze,solid sequence round neck womens straight top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,3000,0,Westernwear-Women,black
sera,womens solid woven regular top with front pleats,"Size:Large,Medium,Small,X-Large",999,399,60,Westernwear-Women,coral
kraus,solid cotton slim fit womens shorts,"Size:28,30,32,34",1295,1165,10,Westernwear-Women,dark blue
lovegen,womens mandarin neck casual shirt,"Size:Large,Medium,Small",1499,599,60,Westernwear-Women,blue mix light
latin quarters,printed polyester womens regular blouse,"Size:S,M,L,XL,XX-Large",1450,1015,30,Westernwear-Women,mustard
allen solly,solid polyester round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,1599,20,Westernwear-Women,pink
campus sutra,solid crepe off shoulder womens top skirt set,"Size:Large,Medium,Small,X-Large",,1999,0,Westernwear-Women,black mix
pepe,fit regular length denim womens jeans,"Size:26,28,30,32,34",2599,1559,40,Westernwear-Women,light blue
kraus,flared full length cotton womens jeans,"Size:28,30,32,34,36",1795,1256,30,Westernwear-Women,grey
kraus,solid collared neck cotton womens casual jacket,Size:Small,1495,747,50,Westernwear-Women,blue
zink london,dyed rayon shirt collar women's shirt,"Size:Small,X-Small",1499,599,60,Westernwear-Women,blue
and,floral round neck polyester women flared gown,"Size:8,10",,4499,0,Westernwear-Women,blue mix light
zink london,striped collar neck polyester womens casual shrug,"Size:Large,Medium",1999,799,60,Westernwear-Women,blue
zink london,solid polyester blend round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1899,1139,40,Westernwear-Women,rust
zink london,structured regular polyester womens party trousers,"Size:Large,Medium,Small,X-Large",2199,879,60,Westernwear-Women,maroon
zink london,solid v neck polyester womens midi dress,"Size:Large,Medium,Small,X-Large",2699,2159,20,Westernwear-Women,pink
vero moda,solid polyester high neck womens  tops,"Size:Large,Medium,Small,X-Large,X-Small",2599,1559,40,Westernwear-Women,pink
only,solid polyester womens casual jacket,"Size:34,36,38,40,42",3499,2449,30,Westernwear-Women,brown
puma,printed cotton collar neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1499,1049,30,Westernwear-Women,purple
marie claire,regular fit knee length cotton blend womens casual skirt,"Size:26,28",2199,1099,50,Westernwear-Women,pink
madame,womens solid collared shirt,"Size:Large,Medium,X-Large,XX-Large",1699,849,50,Westernwear-Women,white
zink london,acrylic blend women sweaters,"Size:Large,Medium,Small,X-Large",2799,1119,60,Westernwear-Women,black
zink london,printed rayon round neck women's top,"Size:X-Small,XX-Large",1549,499,68,Westernwear-Women,white
and,stripes rayon square neck womens a-line set,Size:8,2699,1889,30,Westernwear-Women,blue
and,solid v neck rayon womens straight fit midi dress,Size:8,1799,899,50,Westernwear-Women,yellow
and,solid polyester v-neck womens top,Size:8,1699,849,50,Westernwear-Women,red
and,solid viscose collar neck womens straight top,"Size:8,10",2299,1149,50,Westernwear-Women,black
and,floral polyester round neck womens straight top,Size:8,1999,999,50,Westernwear-Women,blue mix light
zink london,regular fit mid thigh length polyester womens casual shorts,"Size:Small,X-Small",1599,399,75,Westernwear-Women,white
latin quarters,solid polyester round neck womens casual jacket,"Size:S,M,L,XL",3999,1999,50,Westernwear-Women,tan
allen solly,textured polyester regular fit womens blazer,"Size:Large,Medium,Small,X-Large",3499,2799,20,Westernwear-Women,light blue
only,solid viscose v neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1299,909,30,Westernwear-Women,light blue
vero moda,solid polyester v neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",2299,1609,30,Westernwear-Women,blue
zink london,solid high neck acrylic womens sweater,"Size:Large,Medium,Small,X-Large",2299,919,60,Westernwear-Women,pink
adidas,printed polyester crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",2299,1609,30,Westernwear-Women,mauve
lee cooper,womens tie up neck floral print top,Size:XX-Large,,1299,0,Westernwear-Women,yellow
stop,textured satin regular neck womens top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",,1299,0,Westernwear-Women,silver grey
lovegen,womens round neck slub t-shirt,"Size:Medium,Small",899,359,60,Westernwear-Women,blue
vero moda,solid cotton blend v neck womens casual shirt,"Size:Large,Medium,Small,X-Large,X-Small",2299,1839,20,Westernwear-Women,yellow
faballey,floral georgette v-neck womens peplum top,"Size:Large,Medium,X-Large",1450,725,50,Westernwear-Women,blue
sera,floral square neck polyester womens regular dress,"Size:Large,Medium,Small,X-Large",1998,999,50,Westernwear-Women,black
dolce crudo,womens shades of two denim top,"Size:Large,Medium,Small,X-Large,X-Small",1549,697,55,Westernwear-Women,light blue
spykar,printed rayon mandarin womens casual wear shirt,"Size:Large,Medium,Small,X-Large",1899,1329,30,Westernwear-Women,ecru
and,solid round neck polyester women flared gown,"Size:8,10,12,14,16",4999,3999,20,Westernwear-Women,pink mix
spykar,regular fit regular length polyester cotton womens jeans,"Size:26,28,30,32,34,36",2499,1749,30,Westernwear-Women,black
zink z,solid cotton blend round neck womens dress,"Size:Large,Medium,Small,X-Large,X-Small",,2299,0,Westernwear-Women,maroon
crimsoune club,checks cotton collared womens shirt,"Size:Large,Medium,Small,X-Large,XX-Large",1399,979,30,Westernwear-Women,green
faballey,solid round neck crepe womens regular fit midi dress,"Size:Large,Medium,Small,X-Large,X-Small",2100,1050,50,Westernwear-Women,purple
van heusen,skinny fit ankle length womens track pants,"Size:Large,Medium,Small,X-Large",,1299,0,Westernwear-Women,black
adidas,printed polyester crew neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",1799,1259,30,Westernwear-Women,purple
indya,navy embroidered long shrug,"Size:Small,XX-Large",1800,900,50,Westernwear-Women,blue
cover story,solid cotton spandex round neck womens t-shirt,"Size:Large,Medium,Small,X-Large,X-Small",1290,903,30,Westernwear-Women,black
life,embroidered regular neck polyester womens cardigan,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1999,999,50,Westernwear-Women,off white
stop,womens 2 pocket solid jeggings,Size:34,,1599,0,Westernwear-Women,black
faballey,printed satin v neck womens tops,"Size:Large,Medium,Small,X-Large,X-Small",1400,1120,20,Westernwear-Women,green
faballey,solid georgette v neck womens regular top,"Size:Large,Medium,Small,X-Large,X-Small",1300,1040,20,Westernwear-Women,pink
zink london,abstract polyester v neck womens top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1499,899,40,Westernwear-Women,green
and,printed polyester v-neck womens cropped top,"Size:8,10,12,14,16",1899,1519,20,Westernwear-Women,pink
zink london,regular fit mid thigh polyester womens casual skirt,"Size:Large,Medium,Small,X-Large",1599,1279,20,Westernwear-Women,black
life,embroidered smoking collar cotton womens denim shirt,"Size:Large,Medium,Small,X-Large,X-Small",1199,599,50,Westernwear-Women,white
madame,womens printed round neck top,"Size:Large,Small",1499,749,50,Westernwear-Women,off white
enamor,cotton blend fleece womens active wear track pants,"Size:XL,Large,Medium,Small,XX-Large",1599,1119,30,Westernwear-Women,black
and,abstract polyester v-neck womens peplum top,"Size:8,10,16",1499,749,50,Westernwear-Women,blue
kraus,skinny fit ankle length cotton blend womens jeans,"Size:28,30",1695,847,50,Westernwear-Women,black
cover story,fitted ankle length cotton spandex womens jeans,Size:26,1990,990,50,Westernwear-Women,dark blue
insense,stripes cotton round neck womens regular fit top,Size:Small,499,249,50,Westernwear-Women,navy
zink london,stripes v neck cotton womens dresses,Size:Small,2399,1439,40,Westernwear-Women,white
insense,womens  round neck  stripe t-shirt - black & white,"Size:Small,X-Small",399,199,50,Westernwear-Women,
zink london,printed rayon regular fit womens shrug,Size:Large,1899,759,60,Westernwear-Women,black
latin quarters,solid collar neck cotton womens regular dress,Size:S,1999,799,60,Westernwear-Women,green
forever new,solid polyester regular fit womens pants,"Size:8,14,16",,4600,0,Westernwear-Women,black
allen solly,printed polyester round neck womens shirt,"Size:Large,X-Large",1699,1499,12,Westernwear-Women,black
and,solid v-neck polyester womens casual dress,"Size:8,10,12,14",2699,1889,30,Westernwear-Women,black
and,floral round neck rayon womens shift dress,"Size:8,14,16,18",2899,1449,50,Westernwear-Women,ecru
zink london,acrylic women casual shrugs,Size:Small,2499,999,60,Westernwear-Women,black
vero moda,mid wash cotton straight fit womens jeans,"Size:26,27,28,29,30,31,32,33,34",5499,4399,20,Westernwear-Women,black
samshek,solid collar neck polyester womens party wear shrug,Size:5X-Large,2990,2392,20,Westernwear-Women,black
faballey,solid cotton blend round neck womens t-shirt dress,"Size:Large,Medium,Small,X-Large,X-Small",1700,850,50,Westernwear-Women,green
sera,floral three quarter sleeves polyester womens regular jumpsuits,"Size:Large,Medium,Small,X-Large",,2498,0,Westernwear-Women,blue
sera,womens regular fit printed v neck blouson top,"Size:Small,X-Large",1098,494,55,Westernwear-Women,brown
indya,shraddha kapoor for indya women pink floral print georgette crop top,"Size:Large,Medium,Small,X-Large,X-Small",1400,700,50,Westernwear-Women,pink
fratini,solid viscose v-neck womens regular woven top,"Size:Large,Medium,Small,X-Large,XX-Large",,999,0,Westernwear-Women,off white
is.u,womens mustard cold shoulder top,"Size:Large,Medium,Small,X-Large",2190,1095,50,Westernwear-Women,mustard
iti,womens flowy cape dress,"Size:Medium,Small,X-Small",,1999,0,Westernwear-Women,green
enamor,cotton activewear womens track pants,"Size:XL,Large,Small",899,629,30,Westernwear-Women,aviator
dolce crudo,womens slim fit saturday night cloud wash jeans,"Size:26,28,30,32,34",2299,919,60,Westernwear-Women,light blue
levis,skinny regular cotton blend women jeans,"Size:28,30,32,34",,2799,0,Westernwear-Women,indigo
only,skinny fit cropped cotton womens jeans,"Size:Large,Medium,Small,X-Large,X-Small",4499,3149,30,Westernwear-Women,black
forever new,printed viscose v neck womens dress,"Size:6,8,10,12",,7400,0,Westernwear-Women,print
and,solid collar neck rayon womens regular fit top,"Size:8,10",1699,849,50,Westernwear-Women,blue
madame,solid fleece hood womens sweatshirt,"Size:Small,XX-Large",2199,1319,40,Westernwear-Women,leaf green
zink london,printed polyester womens casual shirt,Size:X-Small,1599,639,60,Westernwear-Women,brown
only,solid 100% polyester collar neck womens t-shirt,"Size:34,36,38,40",4499,3149,30,Westernwear-Women,green
allen solly,checks polyester regular fit womens blazer,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",3799,3039,20,Westernwear-Women,dark green
sera,printed tie up neck polyester womens fit and flare dress,"Size:Large,Medium,Small,X-Large",1694,762,55,Westernwear-Women,blue
zink london,solid polyester v neck womens top,"Size:Large,Medium,Small,X-Large",1599,1279,20,Westernwear-Women,maroon
latin quarters,solid polyester rayon round neck womens knit top,"Size:S,M,L,XL",1599,799,50,Westernwear-Women,green
madame,solid cotton blend round neck womens top,"Size:Large,Medium,Small,X-Large,XX-Large",1199,719,40,Westernwear-Women,sky blue
zink z,solid polyester u neck womens midi dress,"Size:Large,Medium,Small,X-Large,X-Small",,2499,0,Westernwear-Women,pink
zink london,abstract polyester off shoulder womens top,"Size:Large,Medium,Small,X-Large",1699,1019,40,Westernwear-Women,off white
only,loose fit midi length cotton polyester womens jeans,"Size:25,26,27,28,29,30,33",4299,3439,20,Westernwear-Women,black
latin quarters,printed polyester collar neck womens regular blouse,"Size:M,L",1399,979,30,Westernwear-Women,black
campus sutra,solid crepe off shoulder womens top skirt set,"Size:Large,Medium,Small,X-Large",,1999,0,Westernwear-Women,black mix
109f,womens round neck solid top,"Size:Large,Medium,X-Large,XX-Large",999,399,60,Westernwear-Women,black
and,solid high neck polyester womens casual dress,Size:16,1899,949,50,Westernwear-Women,lilac
magre,solid velvet v neck womens dress,"Size:Large,Medium,Small,X-Small",1990,1094,45,Westernwear-Women,black
dolce crudo,womens privacy please denim jacket,"Size:Medium,X-Small",2999,899,70,Westernwear-Women,blue
pepe,colour block viscose jersey crew neck womens t-shirt,"Size:Large,Medium,Small,X-Large",1499,899,40,Westernwear-Women,multi
altlife,printed cotton round neck womens active wear t-shirt,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",399,199,50,Westernwear-Women,white
vero moda,solid viscose v neck womens top,"Size:Large,Medium,Small,X-Large,X-Small",2599,2079,20,Westernwear-Women,orange
faballey,solid square neck viscose womens straight fit maxi dress,"Size:Large,Medium,Small,X-Large",2100,1050,50,Westernwear-Women,grey
and,floral viscose boat neck womens flared dress,"Size:6,8,10,12,14,16",2099,1679,20,Westernwear-Women,mint
fratini,printed v neck viscose womens regular dress,"Size:Large,Medium,Small,X-Large,XX-Large",1699,849,50,Westernwear-Women,off white
allen solly,solid cotton round neck womens top,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",1699,1499,12,Westernwear-Women,yellow
only,solid polyester v neck womens top,"Size:Large,Medium,Small,X-Small",1299,779,40,Westernwear-Women,yellow
infuse,skinny fit ankle length cotton lycra womens jeans,"Size:26,28",999,599,40,Westernwear-Women,ice
sera,solid slim fit viscose womens casual track pants,"Size:Medium,Small,X-Large",1099,549,50,Westernwear-Women,grey
and,solid polyester round neck womens straight top,"Size:10,12",1699,1359,20,Westernwear-Women,cream
zink london,geometric print notched polyester womens casual jacket,"Size:Large,Medium,Small,X-Large,X-Small",4499,1799,60,Westernwear-Women,black mix
global desi,geometric cotton round neck womens straight top,"Size:XL,Large,Medium,Small,X-Small",1299,649,50,Westernwear-Women,blue
and,solid collar neck viscose womens regular fit top,"Size:8,10,12,14,16,18",2899,1449,50,Westernwear-Women,cream
faballey,solid square neck net womens tiered dress,"Size:Medium,Small,X-Large",1900,950,50,Westernwear-Women,maroon
kraus,skinny ankle length cotton blend womens regular jeans,Size:38,1695,1186,30,Westernwear-Women,black
and,solid polyester v-neck womens fit and flare top,"Size:8,10,12",1899,949,50,Westernwear-Women,black
is.u,printed polyester blend high neck womens regular fit top,"Size:Large,Medium,Small,X-Small",1890,945,50,Westernwear-Women,green
forever new,floral linen regular fit womens casual pants,"Size:4,6,8,10,12",4800,3360,30,Westernwear-Women,print
latin quarters,dyed round neck nylon womens regular dress,Size:L,2699,1889,30,Westernwear-Women,black
zink london,womens fit and flare printed square neck maxi dress,"Size:X-Large,XX-Large",2899,899,69,Westernwear-Women,natural
zink london,checks cotton shirt collar womens straight fit top,"Size:Large,X-Large,XX-Large",1699,679,60,Westernwear-Women,blue
pepe,flared fit cotton blend womens jeans,"Size:26,28,30,32,34",2799,1679,40,Westernwear-Women,denim
adidas,fitted polyester womens casual shorts,"Size:Large,Medium,Small,X-Large,X-Small",1799,1259,30,Westernwear-Women,navy
jockey,solid cotton blend womens socks,,,129,0,Westernwear-Women,multi
fratini,printed round neck cotton blend womens sweatshirt,"Size:Large,Medium,Small,X-Large,XX-Large",1299,649,50,Westernwear-Women,white
rare,colour blocked 3/4th sleeves polyester womens full length jumpsuit,"Size:Large,Medium,X-Large",1999,899,55,Westernwear-Women,blue
only,solid na polyester blend women cardigan,Size:X-Large,3299,1649,50,Westernwear-Women,pink
and,solid linen shirt collar womens tie-ups top,"Size:14,16",1899,949,50,Westernwear-Women,black
